@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute outputs-1 {0,1,2,3,4,5}

@data
973,'2026/01/20 13:50:35:979',6,0.582907,0.56615,0.000001,0.524847,0.544675,-0.02705,0.465447,0.503281,-0.04616,0.414226,0.478136,-0.063882,0.369742,0.473023,-0.083997,0.505479,0.372573,-0.039076,0.466131,0.294749,-0.061732,0.444506,0.242123,-0.07912,0.429799,0.194667,-0.092653,0.549836,0.352981,-0.045018,0.542689,0.247533,-0.064362,0.540754,0.178215,-0.081565,0.540492,0.116968,-0.095299,0.591208,0.362088,-0.053771,0.601274,0.264213,-0.078657,0.606825,0.198713,-0.099543,0.609575,0.138734,-0.114706,0.628525,0.391695,-0.063938,0.661238,0.33066,-0.089143,0.685259,0.288951,-0.10205,0.704045,0.248885,-0.111036,5
974,'2026/01/20 13:50:36:023',6,0.575725,0.566807,0.000001,0.518636,0.543611,-0.026209,0.459824,0.503316,-0.044925,0.409172,0.480269,-0.062407,0.366384,0.473828,-0.082069,0.49816,0.372137,-0.037484,0.457431,0.294748,-0.060365,0.434923,0.241866,-0.077878,0.419865,0.194042,-0.091381,0.541033,0.352465,-0.043726,0.532715,0.247151,-0.063019,0.530438,0.177439,-0.079792,0.530068,0.116568,-0.093017,0.581386,0.361389,-0.052897,0.590382,0.263288,-0.077669,0.595767,0.197797,-0.097716,0.59869,0.137934,-0.112138,0.618303,0.391465,-0.063526,0.650265,0.331174,-0.088665,0.673584,0.288558,-0.101205,0.692088,0.247405,-0.109764,5
975,'2026/01/20 13:50:36:072',6,0.568762,0.564326,0.000001,0.512225,0.543006,-0.027017,0.45385,0.503056,-0.045775,0.403342,0.48018,-0.063072,0.36016,0.472657,-0.082479,0.489537,0.371945,-0.037827,0.449066,0.294895,-0.060766,0.426569,0.241742,-0.078197,0.411532,0.193442,-0.09166,0.531874,0.351068,-0.043607,0.524274,0.247032,-0.063277,0.521979,0.177108,-0.080376,0.521387,0.115776,-0.093659,0.571914,0.359296,-0.052397,0.581227,0.261389,-0.077545,0.586281,0.196044,-0.0982,0.588702,0.135814,-0.112928,0.608537,0.389216,-0.062673,0.64131,0.329314,-0.088406,0.664345,0.28664,-0.101669,0.682418,0.245126,-0.110622,5
976,'2026/01/20 13:50:36:116',6,0.561667,0.563575,0.000001,0.505776,0.542545,-0.027076,0.448022,0.503139,-0.046689,0.396901,0.481085,-0.064862,0.353148,0.474035,-0.085236,0.482711,0.373042,-0.039932,0.441393,0.296795,-0.06382,0.417948,0.244228,-0.08168,0.402033,0.195499,-0.095493,0.524069,0.352239,-0.046121,0.515098,0.249576,-0.067035,0.511428,0.1808,-0.084611,0.509324,0.119465,-0.09819,0.563176,0.359992,-0.055167,0.571827,0.262326,-0.08163,0.57597,0.195831,-0.102621,0.577143,0.134078,-0.117487,0.598967,0.389105,-0.065622,0.633034,0.328405,-0.09248,0.65696,0.284644,-0.106236,0.675562,0.241875,-0.115462,5
977,'2026/01/20 13:50:36:164',6,0.545284,0.559254,0.000001,0.48987,0.540345,-0.027117,0.431346,0.502586,-0.046247,0.378872,0.481354,-0.063791,0.333474,0.475805,-0.083501,0.463358,0.371353,-0.037605,0.420215,0.295602,-0.059823,0.396953,0.245132,-0.076468,0.381446,0.198584,-0.089334,0.50352,0.348995,-0.042925,0.496198,0.243858,-0.062158,0.493008,0.175598,-0.079167,0.492333,0.115256,-0.092399,0.540899,0.355631,-0.051182,0.549669,0.26134,-0.076273,0.552698,0.195622,-0.097948,0.553972,0.135648,-0.113523,0.57526,0.383101,-0.060848,0.609881,0.326279,-0.086121,0.633576,0.285425,-0.100054,0.651578,0.245586,-0.10979,5
978,'2026/01/20 13:50:36:208',6,0.541317,0.561873,0.000001,0.483939,0.543108,-0.028306,0.427203,0.507667,-0.049548,0.375297,0.486386,-0.069414,0.329553,0.480727,-0.091288,0.456949,0.373595,-0.040496,0.413158,0.298504,-0.06519,0.389845,0.246674,-0.083661,0.374334,0.197892,-0.097874,0.496963,0.351465,-0.046571,0.485898,0.248545,-0.068386,0.482738,0.178753,-0.086472,0.482105,0.117151,-0.100253,0.535616,0.359043,-0.055664,0.541171,0.26264,-0.083167,0.544936,0.197739,-0.104214,0.546392,0.138255,-0.118816,0.571752,0.3882,-0.066293,0.603967,0.327655,-0.09393,0.626463,0.284524,-0.107758,0.643744,0.242356,-0.116795,5
979,'2026/01/20 13:50:36:255',6,0.539297,0.562909,0.000001,0.483035,0.542368,-0.027709,0.426735,0.50705,-0.048629,0.374582,0.487159,-0.068046,0.329357,0.480881,-0.089313,0.455856,0.375294,-0.04082,0.411237,0.298951,-0.06583,0.386789,0.247488,-0.084032,0.370275,0.199212,-0.097873,0.495219,0.352606,-0.046783,0.484546,0.248871,-0.068213,0.481725,0.179419,-0.085451,0.48117,0.118749,-0.098529,0.533235,0.359829,-0.055766,0.539753,0.263652,-0.082592,0.543101,0.198702,-0.103216,0.543955,0.139116,-0.117569,0.56881,0.38873,-0.066293,0.601982,0.328946,-0.093404,0.623398,0.284939,-0.107216,0.63932,0.241513,-0.116293,5
980,'2026/01/20 13:50:36:302',6,0.53718,0.560193,0.000001,0.482105,0.541442,-0.028676,0.426547,0.506455,-0.050296,0.375447,0.485823,-0.070192,0.330377,0.479354,-0.091988,0.455529,0.374469,-0.043384,0.410425,0.297768,-0.068751,0.385559,0.247644,-0.086994,0.368457,0.200048,-0.100895,0.49515,0.352256,-0.049157,0.484478,0.247748,-0.07113,0.481817,0.178442,-0.088693,0.481237,0.11734,-0.102037,0.533287,0.360125,-0.057852,0.540252,0.263503,-0.085104,0.543984,0.199047,-0.105806,0.545148,0.139735,-0.120181,0.568976,0.389418,-0.06814,0.601697,0.329083,-0.095661,0.623123,0.285364,-0.10944,0.638825,0.242336,-0.118492,5
981,'2026/01/20 13:50:36:352',6,0.540315,0.558627,0.000001,0.483426,0.540814,-0.02911,0.427527,0.506304,-0.051012,0.375057,0.485567,-0.071173,0.328778,0.480794,-0.093132,0.456867,0.372324,-0.042245,0.411351,0.296582,-0.067268,0.386539,0.246082,-0.085625,0.369656,0.198154,-0.099732,0.496398,0.349548,-0.047775,0.485144,0.246361,-0.069419,0.482149,0.177388,-0.086869,0.481525,0.116891,-0.100179,0.534683,0.357093,-0.056358,0.540419,0.26177,-0.083422,0.543948,0.197893,-0.103987,0.545193,0.139167,-0.118304,0.570658,0.385999,-0.066642,0.603038,0.326707,-0.094115,0.624223,0.283717,-0.107922,0.640021,0.240894,-0.116987,5
982,'2026/01/20 13:50:36:397',6,0.540221,0.559752,0.000001,0.484154,0.540982,-0.028402,0.428146,0.505346,-0.049749,0.376079,0.485064,-0.069482,0.330217,0.480146,-0.091101,0.456175,0.37291,-0.042107,0.410969,0.296411,-0.067321,0.386321,0.246041,-0.085522,0.369416,0.198315,-0.099377,0.495955,0.34994,-0.048002,0.484402,0.246388,-0.069925,0.481253,0.177261,-0.087457,0.480556,0.116394,-0.100716,0.534521,0.357423,-0.056872,0.541036,0.262131,-0.084338,0.544382,0.198418,-0.104888,0.545195,0.139609,-0.119069,0.570516,0.386506,-0.067325,0.60328,0.327262,-0.095122,0.624644,0.283842,-0.108878,0.640493,0.240542,-0.117817,5
983,'2026/01/20 13:50:36:432',6,0.539922,0.558609,0.000001,0.483702,0.54023,-0.027922,0.427928,0.504098,-0.049222,0.376417,0.483892,-0.069061,0.330832,0.478735,-0.090896,0.458059,0.373571,-0.043119,0.412283,0.297079,-0.068642,0.387057,0.247136,-0.086985,0.369428,0.19919,-0.101049,0.49767,0.350488,-0.049375,0.486076,0.246006,-0.071529,0.482994,0.176848,-0.089147,0.481877,0.115661,-0.102554,0.536087,0.357593,-0.058459,0.542047,0.261267,-0.08594,0.545603,0.197611,-0.106387,0.54643,0.13837,-0.120579,0.571906,0.386286,-0.069098,0.604985,0.326121,-0.096941,0.626929,0.282096,-0.110747,0.643296,0.238336,-0.119803,5
984,'2026/01/20 13:50:36:476',6,0.543134,0.556532,0.000001,0.486237,0.53877,-0.029179,0.429924,0.503856,-0.051173,0.377376,0.482746,-0.07157,0.331437,0.478134,-0.093794,0.460335,0.371756,-0.043184,0.413841,0.294924,-0.068515,0.388512,0.244687,-0.086872,0.370921,0.196289,-0.101007,0.500549,0.34912,-0.048947,0.488133,0.245502,-0.070912,0.484681,0.176409,-0.088584,0.483529,0.114759,-0.102185,0.539066,0.356493,-0.057709,0.545531,0.2611,-0.084858,0.54935,0.197624,-0.105347,0.550319,0.138649,-0.119671,0.574815,0.384888,-0.068199,0.607479,0.325097,-0.095538,0.629423,0.28153,-0.109267,0.645784,0.238033,-0.1184,5
985,'2026/01/20 13:50:36:524',6,0.550223,0.557321,0.000001,0.492257,0.53694,-0.0283,0.435758,0.500559,-0.050336,0.382868,0.480689,-0.070976,0.336066,0.478919,-0.093726,0.468229,0.371379,-0.043053,0.420978,0.295046,-0.068625,0.395946,0.244871,-0.087342,0.378839,0.196886,-0.101649,0.507894,0.349575,-0.049264,0.495369,0.24444,-0.071213,0.491983,0.173459,-0.088881,0.491482,0.111374,-0.10243,0.546286,0.357535,-0.05839,0.552928,0.259374,-0.085462,0.55684,0.194441,-0.106327,0.558743,0.135869,-0.12092,0.582806,0.386635,-0.069126,0.616917,0.326244,-0.0966,0.640044,0.282671,-0.110473,0.657585,0.240555,-0.119665,5
986,'2026/01/20 13:50:36:571',6,0.551391,0.557571,0.000001,0.494744,0.536724,-0.028299,0.438762,0.499657,-0.050162,0.386605,0.479194,-0.070633,0.340961,0.474649,-0.093153,0.470351,0.371823,-0.044165,0.422526,0.294064,-0.070569,0.397385,0.242036,-0.08941,0.380943,0.192584,-0.103608,0.510453,0.348883,-0.050415,0.496282,0.244486,-0.073216,0.49307,0.173784,-0.091058,0.493161,0.111671,-0.104687,0.54931,0.355806,-0.059565,0.555813,0.258414,-0.086977,0.559665,0.193453,-0.107591,0.561312,0.134349,-0.122058,0.586004,0.384281,-0.070366,0.619461,0.323978,-0.097908,0.641934,0.278754,-0.112002,0.65937,0.234584,-0.121432,5
987,'2026/01/20 13:50:36:603',6,0.554814,0.555199,0.000001,0.497465,0.535331,-0.027904,0.441453,0.49794,-0.049346,0.389715,0.477135,-0.069371,0.344635,0.472733,-0.091381,0.472937,0.368316,-0.042817,0.426196,0.290402,-0.068341,0.40097,0.238932,-0.086641,0.383992,0.190373,-0.100554,0.513649,0.346285,-0.049202,0.500682,0.241308,-0.071314,0.497485,0.171342,-0.088808,0.496778,0.109863,-0.102216,0.552831,0.353967,-0.05853,0.559123,0.255367,-0.085896,0.563217,0.190298,-0.106591,0.564668,0.130815,-0.121044,0.589551,0.383118,-0.069421,0.622558,0.321545,-0.097123,0.645213,0.276417,-0.111191,0.662199,0.232341,-0.120572,5
988,'2026/01/20 13:50:36:651',6,0.556768,0.552415,0.000001,0.500171,0.532428,-0.028226,0.443633,0.495656,-0.049278,0.391985,0.474842,-0.068701,0.347674,0.470835,-0.090204,0.476238,0.367054,-0.043669,0.429178,0.288299,-0.069152,0.403856,0.235853,-0.087318,0.387041,0.186772,-0.101144,0.517088,0.344731,-0.049637,0.503349,0.240121,-0.071725,0.499735,0.170439,-0.089187,0.498762,0.109049,-0.102652,0.556117,0.351999,-0.058523,0.563036,0.253979,-0.085722,0.567282,0.188379,-0.106633,0.568865,0.128571,-0.121373,0.59256,0.38061,-0.068967,0.62542,0.319136,-0.096691,0.647621,0.273959,-0.111155,0.664172,0.229706,-0.120948,5
989,'2026/01/20 13:50:36:682',6,0.560213,0.549175,0.000001,0.502948,0.530591,-0.028111,0.446023,0.494355,-0.048791,0.394898,0.473486,-0.067848,0.350779,0.470672,-0.088967,0.47913,0.364264,-0.042521,0.432759,0.285491,-0.067165,0.407717,0.233115,-0.084919,0.390984,0.184024,-0.098547,0.520209,0.341793,-0.048325,0.507237,0.237524,-0.069647,0.503574,0.167974,-0.086839,0.502291,0.106623,-0.100215,0.559368,0.348716,-0.05705,0.566916,0.251293,-0.083642,0.571036,0.186144,-0.104289,0.572348,0.126783,-0.118905,0.595842,0.377105,-0.06739,0.628903,0.31622,-0.094624,0.651605,0.271736,-0.108756,0.66853,0.228314,-0.11833,5
990,'2026/01/20 13:50:36:729',6,0.564377,0.550235,0.000001,0.507029,0.530661,-0.027828,0.449897,0.493679,-0.048141,0.398223,0.472855,-0.06692,0.353692,0.470241,-0.087777,0.483049,0.362252,-0.041633,0.436606,0.283305,-0.065967,0.411738,0.231089,-0.083667,0.395038,0.182248,-0.097341,0.524132,0.339759,-0.047406,0.511141,0.23583,-0.068604,0.507196,0.166602,-0.086013,0.505426,0.105966,-0.099609,0.563277,0.346562,-0.056114,0.571212,0.249359,-0.082582,0.575043,0.184912,-0.103735,0.575894,0.126365,-0.118821,0.599584,0.374957,-0.066396,0.633698,0.314777,-0.093791,0.656638,0.270407,-0.108558,0.673887,0.226866,-0.118639,5
991,'2026/01/20 13:50:36:776',6,0.570027,0.548941,0.000001,0.512575,0.528562,-0.026387,0.45497,0.492597,-0.04617,0.403274,0.472733,-0.064666,0.358904,0.471104,-0.085297,0.489222,0.361785,-0.04024,0.442554,0.283363,-0.064328,0.417365,0.231694,-0.081979,0.400011,0.183968,-0.095525,0.530455,0.338892,-0.046444,0.516757,0.235018,-0.067109,0.512147,0.166002,-0.084367,0.509838,0.105537,-0.097931,0.569668,0.344981,-0.055445,0.577073,0.2475,-0.081289,0.580568,0.183578,-0.102276,0.581258,0.125719,-0.117357,0.606178,0.372638,-0.065902,0.640083,0.313236,-0.092701,0.662797,0.26982,-0.107106,0.680143,0.227323,-0.116966,5
992,'2026/01/20 13:50:36:823',6,0.570384,0.54794,0.000001,0.51343,0.528736,-0.027533,0.456062,0.493686,-0.047659,0.40427,0.473978,-0.066317,0.35992,0.470302,-0.087054,0.488726,0.360309,-0.040274,0.442236,0.283087,-0.064256,0.417171,0.229941,-0.081846,0.400944,0.181356,-0.095336,0.530257,0.337765,-0.046212,0.51608,0.234567,-0.06689,0.51165,0.165351,-0.084136,0.510242,0.105183,-0.097563,0.570332,0.344509,-0.055146,0.576571,0.246394,-0.08147,0.580185,0.180747,-0.102683,0.581204,0.120714,-0.117816,0.607936,0.373097,-0.065565,0.640174,0.312072,-0.092575,0.66244,0.268779,-0.106794,0.679422,0.226379,-0.116478,5
993,'2026/01/20 13:50:36:871',6,0.576745,0.549097,0.000001,0.518,0.528133,-0.026024,0.459143,0.492429,-0.046243,0.407857,0.473104,-0.065195,0.364519,0.471249,-0.086365,0.494748,0.361519,-0.042117,0.447421,0.281321,-0.066796,0.422292,0.228615,-0.084648,0.405372,0.180801,-0.098166,0.536715,0.339055,-0.048797,0.522425,0.233538,-0.069808,0.518573,0.163305,-0.087065,0.517504,0.103237,-0.100543,0.577004,0.345678,-0.058085,0.584076,0.247471,-0.083736,0.588571,0.182594,-0.104416,0.590764,0.124757,-0.119351,0.614888,0.37409,-0.068783,0.647968,0.31438,-0.095121,0.670323,0.27115,-0.108796,0.687726,0.22971,-0.118144,5
994,'2026/01/20 13:50:36:917',6,0.604825,0.548898,0.000001,0.547287,0.530392,-0.029888,0.490236,0.495841,-0.052001,0.439219,0.475625,-0.072602,0.392118,0.473785,-0.095181,0.523353,0.360614,-0.042315,0.476856,0.284571,-0.067916,0.452056,0.232518,-0.087064,0.433996,0.184651,-0.101607,0.568429,0.338814,-0.048417,0.558035,0.234942,-0.071222,0.555399,0.163206,-0.091021,0.555015,0.100286,-0.105876,0.610561,0.347775,-0.057606,0.618301,0.251561,-0.086488,0.625484,0.184805,-0.109578,0.630269,0.124388,-0.125095,0.649512,0.377751,-0.068272,0.682895,0.317417,-0.096419,0.706804,0.276603,-0.109995,0.725973,0.237932,-0.118675,5
995,'2026/01/20 13:50:36:967',6,0.613256,0.551192,0.000001,0.555439,0.533031,-0.030187,0.497084,0.498432,-0.053066,0.445477,0.475431,-0.074311,0.399173,0.469097,-0.097896,0.534487,0.365124,-0.046354,0.486226,0.28523,-0.072976,0.460146,0.231117,-0.092264,0.442252,0.18166,-0.106704,0.579123,0.34151,-0.05226,0.566886,0.233232,-0.075075,0.563902,0.16029,-0.093632,0.563529,0.097509,-0.107992,0.620872,0.348065,-0.061131,0.627792,0.248839,-0.089263,0.632112,0.182647,-0.110791,0.634204,0.123201,-0.125926,0.65953,0.376161,-0.071662,0.692066,0.314135,-0.099611,0.716272,0.272166,-0.11303,0.735306,0.232111,-0.121962,5
996,'2026/01/20 13:50:37:013',6,0.619576,0.551058,0.000001,0.561275,0.53228,-0.030167,0.502748,0.498122,-0.05333,0.451904,0.474324,-0.074982,0.406602,0.465424,-0.099094,0.542283,0.364418,-0.046887,0.493404,0.285801,-0.074026,0.466937,0.231613,-0.093899,0.44897,0.181191,-0.108812,0.586946,0.341466,-0.053217,0.575778,0.232548,-0.07637,0.573022,0.159062,-0.095087,0.572627,0.094928,-0.109696,0.62835,0.348635,-0.062529,0.636537,0.248255,-0.090534,0.640672,0.180795,-0.111718,0.642524,0.119519,-0.126771,0.666411,0.377706,-0.073588,0.6993,0.314014,-0.100771,0.72319,0.269412,-0.113749,0.741947,0.226102,-0.122617,5
997,'2026/01/20 13:50:37:044',6,0.623908,0.551574,0.000001,0.566457,0.532154,-0.029297,0.507578,0.496842,-0.051294,0.457179,0.473486,-0.071986,0.413175,0.464624,-0.095106,0.548472,0.363906,-0.044587,0.50073,0.285764,-0.070728,0.474891,0.231681,-0.090067,0.457513,0.180899,-0.104893,0.5927,0.341155,-0.05121,0.582518,0.232062,-0.073717,0.579928,0.158787,-0.092225,0.579457,0.093922,-0.106781,0.633627,0.348328,-0.060805,0.641689,0.246393,-0.088751,0.64602,0.179603,-0.110072,0.647902,0.11798,-0.125237,0.671425,0.377921,-0.072095,0.704725,0.314779,-0.099671,0.728515,0.270922,-0.113101,0.746997,0.227656,-0.122327,5
998,'2026/01/20 13:50:37:089',6,0.631945,0.554502,0.000001,0.574013,0.535079,-0.029745,0.514386,0.498207,-0.051562,0.462206,0.47535,-0.072058,0.416874,0.469152,-0.094933,0.553653,0.363897,-0.043315,0.505723,0.28561,-0.06901,0.479672,0.23104,-0.088266,0.46142,0.180094,-0.103144,0.597854,0.341351,-0.049646,0.587379,0.233736,-0.071929,0.584908,0.16028,-0.090481,0.584291,0.095561,-0.105031,0.638878,0.348924,-0.05909,0.646738,0.247995,-0.086775,0.651023,0.180468,-0.10841,0.652558,0.117958,-0.123801,0.676733,0.378791,-0.070315,0.709679,0.316665,-0.097781,0.733138,0.273232,-0.111429,0.751208,0.230115,-0.120786,5
999,'2026/01/20 13:50:37:121',6,0.638052,0.559243,0.000001,0.580013,0.538381,-0.029201,0.520158,0.500307,-0.050683,0.467784,0.476325,-0.070994,0.421805,0.469219,-0.093577,0.56029,0.366375,-0.042105,0.511336,0.287545,-0.067898,0.484425,0.233278,-0.087209,0.465532,0.182419,-0.101998,0.604569,0.342456,-0.048468,0.594652,0.233191,-0.070626,0.591306,0.159176,-0.089303,0.589947,0.094231,-0.103821,0.645648,0.349,-0.057932,0.654281,0.248244,-0.085186,0.657492,0.181916,-0.106483,0.658358,0.121145,-0.121528,0.683244,0.378435,-0.069208,0.716714,0.316409,-0.096243,0.740238,0.272323,-0.109694,0.758599,0.228897,-0.118765,5
1000,'2026/01/20 13:50:37:152',6,0.643589,0.559314,0.000001,0.585519,0.539581,-0.03055,0.524871,0.50214,-0.052858,0.47137,0.47715,-0.073641,0.425014,0.469549,-0.096652,0.565839,0.367579,-0.04449,0.516458,0.287741,-0.070574,0.490038,0.232655,-0.089934,0.472069,0.181038,-0.104831,0.610165,0.343809,-0.050203,0.600198,0.234185,-0.072936,0.597644,0.159964,-0.091736,0.597143,0.094978,-0.10635,0.651428,0.350403,-0.058996,0.660183,0.249125,-0.086774,0.664308,0.181655,-0.108434,0.666,0.120009,-0.123773,0.689492,0.379921,-0.069647,0.723031,0.317673,-0.097262,0.746842,0.274004,-0.11112,0.765366,0.231381,-0.120493,5
1001,'2026/01/20 13:50:37:198',6,0.645863,0.558541,0.000001,0.588823,0.538639,-0.031136,0.528779,0.502223,-0.053587,0.475454,0.477977,-0.074426,0.4295,0.468841,-0.097493,0.569609,0.367167,-0.044271,0.520856,0.286285,-0.070265,0.49472,0.230875,-0.089669,0.477247,0.179166,-0.104592,0.614658,0.343003,-0.049753,0.605242,0.232421,-0.071992,0.602552,0.158304,-0.090934,0.602176,0.09329,-0.105773,0.656242,0.349689,-0.05841,0.666485,0.246919,-0.085994,0.671097,0.179692,-0.107754,0.673217,0.118113,-0.123263,0.694232,0.379743,-0.068962,0.728605,0.318138,-0.096641,0.752595,0.274814,-0.110497,0.771109,0.232184,-0.119893,5
1002,'2026/01/20 13:50:37:246',6,0.6485,0.558064,0.000001,0.591341,0.537215,-0.030526,0.531333,0.500436,-0.052968,0.478303,0.476295,-0.073925,0.432799,0.466561,-0.097134,0.574131,0.365274,-0.044584,0.525211,0.284427,-0.070445,0.499028,0.229105,-0.089813,0.48136,0.177699,-0.104632,0.619088,0.342941,-0.050367,0.609804,0.232301,-0.072701,0.607947,0.158059,-0.091632,0.608205,0.093114,-0.106439,0.660397,0.350331,-0.059222,0.671073,0.247699,-0.086776,0.676181,0.180142,-0.108782,0.678353,0.118612,-0.12442,0.698054,0.380415,-0.069899,0.732863,0.317449,-0.097231,0.757596,0.274138,-0.111032,0.776624,0.232014,-0.120436,5
1003,'2026/01/20 13:50:37:291',6,0.648861,0.553588,0.000001,0.59107,0.536038,-0.032633,0.530985,0.502057,-0.056337,0.477893,0.477529,-0.078218,0.432239,0.468328,-0.102294,0.57423,0.364145,-0.045917,0.527082,0.285412,-0.072101,0.50101,0.230821,-0.092267,0.482822,0.18071,-0.107731,0.619076,0.342192,-0.050846,0.609307,0.233019,-0.073223,0.606946,0.158986,-0.092271,0.606655,0.094199,-0.107399,0.660525,0.349735,-0.059076,0.66967,0.247019,-0.086632,0.675526,0.179292,-0.108765,0.678588,0.117642,-0.124633,0.698583,0.379677,-0.069355,0.732254,0.316044,-0.096955,0.757224,0.272964,-0.111174,0.776852,0.231762,-0.120928,5
1004,'2026/01/20 13:50:37:339',6,0.652078,0.557978,0.000001,0.59458,0.536618,-0.030733,0.534314,0.499902,-0.053201,0.481002,0.476227,-0.074253,0.436623,0.467148,-0.097382,0.575982,0.363824,-0.043638,0.527034,0.282021,-0.069418,0.50147,0.225835,-0.08884,0.484681,0.173856,-0.103687,0.621108,0.341437,-0.04918,0.61166,0.231225,-0.071469,0.6106,0.157178,-0.090366,0.61165,0.092854,-0.105131,0.662772,0.348365,-0.057931,0.672929,0.246815,-0.085367,0.678954,0.180311,-0.107105,0.681975,0.120044,-0.122454,0.700856,0.377615,-0.068602,0.735603,0.313945,-0.095469,0.760931,0.270825,-0.109012,0.780486,0.229228,-0.11824,5
1005,'2026/01/20 13:50:37:372',6,0.652411,0.556916,0.000001,0.594777,0.535394,-0.031568,0.535795,0.500069,-0.05494,0.482807,0.476826,-0.076775,0.43721,0.467783,-0.100671,0.57747,0.361956,-0.04422,0.528897,0.280651,-0.070305,0.503516,0.224747,-0.090065,0.487192,0.173125,-0.105181,0.62277,0.340047,-0.049673,0.613692,0.230221,-0.072394,0.612745,0.156164,-0.09172,0.613977,0.091405,-0.106759,0.664532,0.347549,-0.058456,0.674846,0.244545,-0.086485,0.681147,0.17703,-0.108785,0.684468,0.115387,-0.124519,0.702674,0.377724,-0.069176,0.738058,0.314002,-0.096768,0.763348,0.27026,-0.11094,0.782804,0.227834,-0.120575,5
1006,'2026/01/20 13:50:37:417',6,0.657803,0.55494,0.000001,0.600149,0.531848,-0.031647,0.540707,0.496639,-0.054917,0.486216,0.473489,-0.076648,0.440464,0.46498,-0.100396,0.583398,0.358357,-0.042722,0.534186,0.277082,-0.06872,0.50842,0.220919,-0.088699,0.491598,0.16876,-0.103907,0.628622,0.335432,-0.047835,0.619906,0.225301,-0.069872,0.617942,0.151515,-0.089013,0.618061,0.086588,-0.10383,0.670263,0.342273,-0.056349,0.680697,0.238912,-0.083364,0.685998,0.170597,-0.105519,0.688739,0.108284,-0.121234,0.708099,0.371988,-0.066894,0.743452,0.310766,-0.093607,0.768689,0.268183,-0.107336,0.788253,0.226685,-0.116614,5
1007,'2026/01/20 13:50:37:462',6,0.658302,0.55171,0.000001,0.600618,0.529701,-0.03326,0.541694,0.495207,-0.057689,0.487703,0.472165,-0.080421,0.441772,0.461608,-0.105126,0.583904,0.356968,-0.04463,0.535353,0.277188,-0.071592,0.509099,0.221714,-0.092341,0.491466,0.170052,-0.108088,0.629226,0.334979,-0.049615,0.620356,0.225081,-0.072619,0.6191,0.15045,-0.092247,0.620037,0.084633,-0.107501,0.671123,0.342527,-0.058212,0.680685,0.239389,-0.086324,0.687152,0.171179,-0.108682,0.690699,0.108234,-0.124457,0.70961,0.372232,-0.068982,0.744081,0.309804,-0.09651,0.769379,0.266809,-0.110567,0.788998,0.224905,-0.120103,5
1008,'2026/01/20 13:50:37:508',6,0.659752,0.551317,0.000001,0.601264,0.529272,-0.03236,0.541745,0.494272,-0.056516,0.487298,0.470701,-0.079099,0.441151,0.462415,-0.103804,0.585576,0.356669,-0.044599,0.536582,0.27629,-0.071383,0.509834,0.220678,-0.091959,0.491648,0.169293,-0.107587,0.630834,0.334898,-0.049933,0.621335,0.224732,-0.072825,0.619894,0.15004,-0.092225,0.620697,0.084539,-0.107308,0.672606,0.342305,-0.058713,0.681622,0.23854,-0.086554,0.687953,0.170013,-0.108735,0.691494,0.107211,-0.124466,0.710993,0.371778,-0.069572,0.745318,0.30912,-0.096801,0.770672,0.266461,-0.110534,0.790465,0.225345,-0.119883,5
